"id","experience","job_type","location","min_salary","max_salary","company_name_encoded","key_skills","key_skills_id"
12829,"3-8 yrs",NA,"Hyderabad",3,6,1631,"team leading",20
12831,"2-5 yrs","Analytics","Pune",10,15,2809,"predictive analytics",15
12831,"2-5 yrs","Analytics","Pune",10,15,2809,"r",17
12839,"2-4 yrs","analytics","Gurgaon",3,6,1305,"sql",19
12839,"2-4 yrs","analytics","Gurgaon",3,6,1305,"big data",2
12840,"11-18 yrs","Analytics","Chennai",25,50,4458,"analytics",1
12840,"11-18 yrs","Analytics","Chennai",25,50,4458,"data science",5
12842,"2-5 yrs",NA,"Pune",15,25,297,"python",16
12860,"7-10 yrs",NA,"Bengaluru",15,25,3382,"model development",13
12863,"2-5 yrs",NA,"Bengaluru",10,15,16,"sql",19
12872,"4-6 yrs",NA,"Bengaluru",10,15,837,"sql",19
12874,"4-9 yrs","Analytics","Bengaluru",15,25,4605,"machine learning",9
12874,"4-9 yrs","Analytics","Bengaluru",15,25,4605,"analytics",1
12876,"5-8 yrs","Analytics","Chennai",10,15,3886,"r",17
12879,"2-5 yrs","Analytics","Gurgaon",3,6,190,"sql",19
12879,"2-5 yrs","Analytics","Gurgaon",3,6,190,"python",16
12879,"2-5 yrs","Analytics","Gurgaon",3,6,190,"machine learning",9
12881,"2-5 yrs",NA,"Delhi NCR, Gurgaon",10,15,1616,"sql",19
12881,"2-5 yrs",NA,"Delhi NCR, Gurgaon",10,15,1616,"r",17
12883,"3-6 yrs","Analytics","Pune",6,10,3692,"predictive analytics",15
12883,"3-6 yrs","Analytics","Pune",6,10,3692,"r",17
12884,"1-3 yrs","Analytics","Chennai",3,6,190,"sql",19
12884,"1-3 yrs","Analytics","Chennai",3,6,190,"analytics",1
12886,"2-5 yrs","Analytics","Delhi NCR, Gurgaon",10,15,1989,"sql",19
12886,"2-5 yrs","Analytics","Delhi NCR, Gurgaon",10,15,1989,"r",17
12886,"2-5 yrs","Analytics","Delhi NCR, Gurgaon",10,15,1989,"analytics",1
12887,"2-4 yrs",NA,"Delhi NCR, Gurgaon",6,10,1168,"sql",19
12895,"2-4 yrs",NA,"Bengaluru",15,25,4786,"machine learning",9
12895,"2-4 yrs",NA,"Bengaluru",15,25,4786,"python",16
12895,"2-4 yrs",NA,"Bengaluru",15,25,4786,"r",17
12898,"3-6 yrs","Analytics","Chennai",3,6,4541,"analytics",1
12900,"7-12 yrs","Analytics","Gurgaon",6,10,4408,"analytics",1
12902,"5-10 yrs","Analytics","Gurgaon",15,25,4433,"r",17
12902,"5-10 yrs","Analytics","Gurgaon",15,25,4433,"machine learning",9
12902,"5-10 yrs","Analytics","Gurgaon",15,25,4433,"sql",19
12902,"5-10 yrs","Analytics","Gurgaon",15,25,4433,"python",16
12910,"4-9 yrs","analytics","Mumbai",6,10,1442,"python",16
12910,"4-9 yrs","analytics","Mumbai",6,10,1442,"machine learning",9
12910,"4-9 yrs","analytics","Mumbai",6,10,1442,"sql",19
12913,"3-6 yrs","Analytics","Bengaluru",10,15,4762,"predictive analytics",15
12915,"2-4 yrs",NA,"Bengaluru",6,10,3865,"r",17
12915,"2-4 yrs",NA,"Bengaluru",6,10,3865,"effective communication",6
12915,"2-4 yrs",NA,"Bengaluru",6,10,3865,"python",16
12927,"2-5 yrs","Analytics","Pune",3,6,975,"hadoop",8
12927,"2-5 yrs","Analytics","Pune",3,6,975,"machine learning",9
12927,"2-5 yrs","Analytics","Pune",3,6,975,"predictive analytics",15
12927,"2-5 yrs","Analytics","Pune",3,6,975,"python",16
12927,"2-5 yrs","Analytics","Pune",3,6,975,"sql",19
12932,"3-4 yrs","Analytics","Bengaluru, Delhi NCR",6,10,3362,"sql",19
12932,"3-4 yrs","Analytics","Bengaluru, Delhi NCR",6,10,3362,"r",17
12940,"3-5 yrs",NA,"Mumbai",10,15,3968,"python",16
12949,"6-10 yrs","Analytics","Gurgaon",15,25,334,"python",16
12950,"5-8 yrs",NA,"Kochi",10,15,1305,"big data",2
12950,"5-8 yrs",NA,"Kochi",10,15,1305,"sql",19
12953,"5-9 yrs",NA,"Bengaluru",15,25,3119,"hadoop",8
12953,"5-9 yrs",NA,"Bengaluru",15,25,3119,"sql",19
12957,"1-6 yrs","Analytics","Gurgaon",6,10,4408,"sql",19
12959,"10-20 yrs","Analytics","Chennai",15,25,447,"sql",19
12963,"6-10 yrs","ANALYTICS","Mumbai, Mumbai Suburbs",15,25,1474,"python",16
12966,"4-8 yrs",NA,"India",3,6,2467,"hadoop",8
12966,"4-8 yrs",NA,"India",3,6,2467,"r",17
12968,"7-12 yrs","Analytics","Delhi NCR, Gurgaon",25,50,1988,"analytics",1
12972,"3-6 yrs","analytics","Navi Mumbai",6,10,3595,"sql",19
12973,"7-12 yrs","Analytics","Delhi NCR, Bengaluru",25,50,1969,"r",17
12978,"2-5 yrs","Analytics","Gurgaon",3,6,190,"analytics",1
12979,"6-10 yrs","ANALYTICS","Mumbai, Mumbai Suburbs",6,10,1473,"python",16
12982,"3-8 yrs",NA,"Bengaluru",6,10,3810,"python",16
12982,"3-8 yrs",NA,"Bengaluru",6,10,3810,"sql",19
12982,"3-8 yrs",NA,"Bengaluru",6,10,3810,"machine learning",9
12989,"5-10 yrs",NA,"Delhi NCR, Mumbai, Bengaluru",10,15,3319,"model development",13
13002,"6-9 yrs","Analytics","Bengaluru",6,10,2548,"sql",19
13006,"2-7 yrs","Analytics","Bengaluru",6,10,190,"sql",19
13006,"2-7 yrs","Analytics","Bengaluru",6,10,190,"python",16
13006,"2-7 yrs","Analytics","Bengaluru",6,10,190,"matlab",12
13007,"5-10 yrs",NA,"Mumbai",15,25,4893,"big data",2
13009,"5-10 yrs",NA,"Bengaluru",15,25,4829,"machine learning",9
13009,"5-10 yrs",NA,"Bengaluru",15,25,4829,"python",16
13009,"5-10 yrs",NA,"Bengaluru",15,25,4829,"sql",19
13009,"5-10 yrs",NA,"Bengaluru",15,25,4829,"hadoop",8
13011,"6-11 yrs",NA,"Hyderabad",25,50,4272,"team leading",20
13013,"3-7 yrs",NA,"Bengaluru",6,10,871,"hadoop",8
13016,"10-15 yrs",NA,"Delhi",25,50,1327,"sql",19
13019,"2-5 yrs",NA,"Bengaluru, Kolkata",6,10,4818,"model development",13
13020,"5-10 yrs",NA,"Bengaluru",15,25,3857,"python",16
13020,"5-10 yrs",NA,"Bengaluru",15,25,3857,"hadoop",8
13020,"5-10 yrs",NA,"Bengaluru",15,25,3857,"machine learning",9
13024,"2-5 yrs",NA,"Mumbai",6,10,2152,"sql",19
13027,"1-5 yrs",NA,"India",10,15,1616,"sql",19
13028,"1-5 yrs","Analytics","Bengaluru",6,10,190,"analytics",1
13039,"7-12 yrs","Analytics","Gurgaon, Gurugram",6,10,1969,"analytics",1
13043,"2-5 yrs","Analytics","Delhi NCR",15,25,1864,"sql",19
13047,"1-5 yrs","Analytics","Bengaluru",3,6,190,"analytics",1
13049,"5-8 yrs",NA,"Gurgaon",6,10,1682,"sql",19
13050,"11-18 yrs","Analytics","Chennai",15,25,4458,"analytics",1
13050,"11-18 yrs","Analytics","Chennai",15,25,4458,"data science",5
13058,"12-15 yrs","Analytics","Bengaluru",15,25,2841,"python",16
13058,"12-15 yrs","Analytics","Bengaluru",15,25,2841,"analytics",1
13067,"6-8 yrs",NA,"Jaipur",10,15,3284,"regression testing",18
13068,"0-5 yrs","Analytics","Delhi NCR",10,15,1353,"analytics",1
13069,"5-8 yrs",NA,"Chennai",10,15,1174,"big data",2
13082,"4-8 yrs",NA,"Noida, Delhi NCR",10,15,2225,"hadoop",8
13085,"2-5 yrs",NA,"Hyderabad(Nacharam)",0,3,3839,"python",16
13087,"5-8 yrs","analytics","Gurgaon, Gurugram",6,10,1989,"analytics",1
13089,"8-12 yrs",NA,"Bengaluru",10,15,405,"r",17
13089,"8-12 yrs",NA,"Bengaluru",10,15,405,"python",16
13089,"8-12 yrs",NA,"Bengaluru",10,15,405,"sql",19
13092,"2-5 yrs",NA,"Mumbai",10,15,2394,"python",16
13092,"2-5 yrs",NA,"Mumbai",10,15,2394,"machine learning",9
13092,"2-5 yrs",NA,"Mumbai",10,15,2394,"r",17
13102,"5-10 yrs","Analytics","Bengaluru",25,50,4120,"machine learning",9
13102,"5-10 yrs","Analytics","Bengaluru",25,50,4120,"python",16
13105,"10-15 yrs","analytics","Pune",15,25,4904,"analytics",1
13107,"8-10 yrs","analytics","Bengaluru",6,10,4627,"predictive analytics",15
13107,"8-10 yrs","analytics","Bengaluru",6,10,4627,"machine learning",9
13115,"6-10 yrs",NA,"Bengaluru",15,25,1988,"hadoop",8
13115,"6-10 yrs",NA,"Bengaluru",15,25,1988,"sql",19
13118,"11-18 yrs","Analytics","Chennai",15,25,4458,"analytics",1
13118,"11-18 yrs","Analytics","Chennai",15,25,4458,"data science",5
13121,"2-6 yrs","Analytics","Delhi NCR, Gurgaon",10,15,4061,"sql",19
13121,"2-6 yrs","Analytics","Delhi NCR, Gurgaon",10,15,4061,"r",17
13122,"15-18 yrs","Analytics","Delhi NCR",15,25,4432,"big data",2
13133,"0-1 yrs",NA,"Pune(Baner)",0,3,1591,"python",16
13135,"5-10 yrs","Analytics","Bengaluru",15,25,4919,"sql",19
13135,"5-10 yrs","Analytics","Bengaluru",15,25,4919,"python",16
13142,"8-13 yrs","Analytics","Bengaluru",10,15,412,"analytics",1
13157,"4-9 yrs","Analytics","Chennai",3,6,4506,"python",16
13157,"4-9 yrs","Analytics","Chennai",3,6,4506,"machine learning",9
13157,"4-9 yrs","Analytics","Chennai",3,6,4506,"r",17
13157,"4-9 yrs","Analytics","Chennai",3,6,4506,"matlab",12
13177,"8-13 yrs",NA,"Hyderabad",15,25,4272,"sql",19
13182,"1-5 yrs",NA,"Pune(Viman Nagar)",6,10,4551,"data science",5
13182,"1-5 yrs",NA,"Pune(Viman Nagar)",6,10,4551,"python",16
13182,"1-5 yrs",NA,"Pune(Viman Nagar)",6,10,4551,"machine learning",9
13182,"1-5 yrs",NA,"Pune(Viman Nagar)",6,10,4551,"r",17
13182,"1-5 yrs",NA,"Pune(Viman Nagar)",6,10,4551,"sql",19
13190,"2-3 yrs","Analytics","Gurgaon",10,15,1168,"python",16
13193,"5-9 yrs","Analytics","Gurgaon",6,10,2909,"r",17
13193,"5-9 yrs","Analytics","Gurgaon",6,10,2909,"python",16
13194,"5-8 yrs",NA,"Bengaluru",6,10,316,"r",17
13195,"5-8 yrs",NA,"Dubai/ UAE",25,50,3524,"regression testing",18
13202,"3-6 yrs","analytics","Delhi NCR, Bengaluru, Gurgaon",6,10,1969,"model development",13
13204,"3-5 yrs","Analytics","Gurgaon",3,6,864,"analytics",1
13212,"1-3 yrs","analytics","Nagpur",6,10,3937,"analytics",1
13221,"7-12 yrs","Analytics","Chennai",10,15,4955,"analytics",1
13223,"3-8 yrs","Analytics","Bengaluru",6,10,1638,"big data",2
13223,"3-8 yrs","Analytics","Bengaluru",6,10,1638,"big data analytics",3
13223,"3-8 yrs","Analytics","Bengaluru",6,10,1638,"python",16
13225,"6-9 yrs",NA,"Bengaluru",10,15,1174,"sql",19
13226,"12-22 yrs","Analytics","Mumbai",25,50,653,"analytics",1
13230,"6-9 yrs",NA,"Bengaluru(Indira Nagar)",15,25,1521,"machine learning",9
13232,"7-10 yrs",NA,"Ahmedabad",10,15,1402,"python",16
13235,"5-10 yrs","Analytics","Delhi NCR",15,25,1970,"analytics",1
13235,"5-10 yrs","Analytics","Delhi NCR",15,25,1970,"team leading",20
13236,"4-9 yrs",NA,"Mumbai",6,10,723,"r",17
13236,"4-9 yrs",NA,"Mumbai",6,10,723,"machine learning",9
13240,"8-13 yrs","analytics","Visakhapatnam",10,15,3823,"hadoop",8
13245,"4-7 yrs","analytics","Bengaluru",6,10,2951,"analytics",1
13247,"3-5 yrs",NA,"Gurgaon",3,6,4653,"python",16
13257,"7-12 yrs","Analytics","Delhi NCR, Bengaluru",15,25,1969,"r",17
13259,"8-13 yrs",NA,"Ahmedabad",6,10,4935,"marketing automation",11
13266,"2-5 yrs","Analytics","Bengaluru",3,6,4686,"analytics",1
13270,"6-10 yrs","Analytics","Pune",10,15,911,"big data analytics",3
13270,"6-10 yrs","Analytics","Pune",10,15,911,"analytics",1
13270,"6-10 yrs","Analytics","Pune",10,15,911,"big data",2
13276,"5-8 yrs",NA,"Bengaluru",10,15,1382,"sql",19
13280,"2-7 yrs","Analytics","Mumbai",15,25,1472,"python",16
13283,"5-9 yrs","analytics","Delhi NCR, Gurgaon",10,15,1969,"model development",13
13284,"11-20 yrs","Analytics","Chennai",25,50,1562,"machine learning",9
13287,"4-8 yrs",NA,"Bengaluru",10,15,1502,"python",16
13287,"4-8 yrs",NA,"Bengaluru",10,15,1502,"sql",19
13301,"5-8 yrs","Analytics","Gurgaon",25,50,3877,"data science",5
13301,"5-8 yrs","Analytics","Gurgaon",25,50,3877,"machine learning",9
13301,"5-8 yrs","Analytics","Gurgaon",25,50,3877,"analytics",1
13305,"4-7 yrs","Analytics","Delhi NCR, Gurgaon",6,10,1969,"analytics",1
13305,"4-7 yrs","Analytics","Delhi NCR, Gurgaon",6,10,1969,"model development",13
13309,"4-9 yrs",NA,"Bengaluru",15,25,1009,"sql",19
13314,"3-6 yrs","Analytics","Coimbatore",3,6,4647,"analytics",1
13318,"3-6 yrs","Analytics","Mumbai",6,10,3393,"r",17
13318,"3-6 yrs","Analytics","Mumbai",6,10,3393,"machine learning",9
13318,"3-6 yrs","Analytics","Mumbai",6,10,3393,"python",16
13327,"8-12 yrs","Analytics","Pune",15,25,4904,"analytics",1
13334,"3-5 yrs",NA,"Gurgaon",15,25,4653,"python",16
13335,"2-7 yrs",NA,"Mumbai",15,25,3625,"big data",2
13340,"3-6 yrs",NA,"Bengaluru",10,15,489,"machine learning",9
13340,"3-6 yrs",NA,"Bengaluru",10,15,489,"natural language processing",14
13340,"3-6 yrs",NA,"Bengaluru",10,15,489,"python",16
13345,"1-3 yrs","analytics","Gurgaon",10,15,769,"data science",5
13345,"1-3 yrs","analytics","Gurgaon",10,15,769,"analytics",1
13345,"1-3 yrs","analytics","Gurgaon",10,15,769,"r",17
13345,"1-3 yrs","analytics","Gurgaon",10,15,769,"python",16
13346,"3-8 yrs","Analytics","Bengaluru",0,3,1638,"big data",2
13346,"3-8 yrs","Analytics","Bengaluru",0,3,1638,"big data analytics",3
13346,"3-8 yrs","Analytics","Bengaluru",0,3,1638,"python",16
13347,"6-8 yrs",NA,"Bengaluru",3,6,352,"big data",2
13347,"6-8 yrs",NA,"Bengaluru",3,6,352,"model development",13
13348,"10-15 yrs","Analytics","Mumbai, Bengaluru, Pune",25,50,1002,"r",17
13348,"10-15 yrs","Analytics","Mumbai, Bengaluru, Pune",25,50,1002,"python",16
13348,"10-15 yrs","Analytics","Mumbai, Bengaluru, Pune",25,50,1002,"analytics",1
13348,"10-15 yrs","Analytics","Mumbai, Bengaluru, Pune",25,50,1002,"hadoop",8
13349,"3-8 yrs",NA,"Pune",10,15,191,"sql",19
13353,"4-9 yrs","Analytics","Mumbai",25,50,848,"predictive analytics",15
13353,"4-9 yrs","Analytics","Mumbai",25,50,848,"r",17
13358,"2-4 yrs",NA,"Noida",6,10,3443,"machine learning",9
13358,"2-4 yrs",NA,"Noida",6,10,3443,"data science",5
13360,"5-10 yrs","Analytics","Hyderabad",3,6,4494,"sql",19
13360,"5-10 yrs","Analytics","Hyderabad",3,6,4494,"data science",5
13360,"5-10 yrs","Analytics","Hyderabad",3,6,4494,"big data",2
13364,"0-5 yrs","analytics","Hyderabad(Madhapur)",0,3,4747,"python",16
13367,"3-7 yrs",NA,"Delhi NCR, Gurgaon",25,50,1993,"machine learning",9
13367,"3-7 yrs",NA,"Delhi NCR, Gurgaon",25,50,1993,"python",16
13367,"3-7 yrs",NA,"Delhi NCR, Gurgaon",25,50,1993,"r",17
13367,"3-7 yrs",NA,"Delhi NCR, Gurgaon",25,50,1993,"big data",2
13370,"8-13 yrs","analytics","Bengaluru(Marathahalli)",10,15,2065,"sql",19
13373,"2-4 yrs","Analytics","Gurgaon",10,15,4479,"hadoop",8
13373,"2-4 yrs","Analytics","Gurgaon",10,15,4479,"big data",2
13380,"7-10 yrs",NA,"Pune",6,10,1182,"team leading",20
13381,"2-7 yrs","analytics","Mumbai",6,10,1443,"machine learning",9
13381,"2-7 yrs","analytics","Mumbai",6,10,1443,"python",16
13385,"8-10 yrs","Analytics","Delhi NCR, Noida",15,25,3319,"big data",2
13385,"8-10 yrs","Analytics","Delhi NCR, Noida",15,25,3319,"analytics",1
13388,"5-9 yrs","Analytics","Mumbai",10,15,4448,"python",16
13388,"5-9 yrs","Analytics","Mumbai",10,15,4448,"r",17
13388,"5-9 yrs","Analytics","Mumbai",10,15,4448,"sql",19
13388,"5-9 yrs","Analytics","Mumbai",10,15,4448,"machine learning",9
13389,"0-2 yrs","Analytics","Mumbai",0,3,910,"analytics",1
13389,"0-2 yrs","Analytics","Mumbai",0,3,910,"sql",19
13390,"10-15 yrs","Analytics","Bengaluru",25,50,2981,"r",17
13390,"10-15 yrs","Analytics","Bengaluru",25,50,2981,"analytics",1
13394,"3-8 yrs",NA,"Pune",10,15,1236,"hadoop",8
13397,"8-13 yrs","Analytics","Delhi NCR, Mumbai, Bengaluru",15,25,3319,"analytics",1
13402,"4-7 yrs","Analytics","Mumbai",15,25,3362,"predictive analytics",15
13402,"4-7 yrs","Analytics","Mumbai",15,25,3362,"sql",19
13409,"8-13 yrs",NA,"Bengaluru",15,25,3657,"hadoop",8
13409,"8-13 yrs",NA,"Bengaluru",15,25,3657,"big data",2
13421,"1-3 yrs","Analytics","Bengaluru",3,6,190,"sql",19
13422,"7-12 yrs","analytics","Hyderabad(Madhapur)",15,25,431,"big data",2
13427,"3-7 yrs",NA,"Chennai",3,6,1001,"python",16
13430,"5-8 yrs",NA,"Bengaluru",10,15,2841,"python",16
13433,"4-8 yrs",NA,"Bengaluru",15,25,3870,"python",16
13437,"5-10 yrs","Analytics","Chennai",15,25,4458,"machine learning",9
13437,"5-10 yrs","Analytics","Chennai",15,25,4458,"r",17
13437,"5-10 yrs","Analytics","Chennai",15,25,4458,"python",16
13440,"3-6 yrs","Analytics","Gurgaon",3,6,190,"analytics",1
13442,"4-8 yrs","Analytics","Gurgaon",6,10,1970,"analytics",1
13445,"10-20 yrs",NA,"Hyderabad",25,50,4806,"big data",2
13452,"5-10 yrs","Analytics","Saudi Arabia",3,6,46,"analytics",1
13454,"1-3 yrs","Analytics","Hyderabad",3,6,190,"sql",19
13454,"1-3 yrs","Analytics","Hyderabad",3,6,190,"analytics",1
13458,"5-10 yrs",NA,"Gurgaon",25,50,1301,"r",17
13459,"1-4 yrs","Analytics","Gurgaon",3,6,3584,"python",16
13459,"1-4 yrs","Analytics","Gurgaon",3,6,3584,"hadoop",8
13461,"4-9 yrs",NA,"Bengaluru",10,15,871,"sql",19
13462,"1-2 yrs",NA,"Mohali",3,6,965,"machine learning",9
13462,"1-2 yrs",NA,"Mohali",3,6,965,"python",16
13464,"8-11 yrs","Analytics","Gurgaon",15,25,4030,"sql",19
13464,"8-11 yrs","Analytics","Gurgaon",15,25,4030,"big data",2
13475,"2-5 yrs",NA,"Bengaluru",3,6,190,"python",16
13475,"2-5 yrs",NA,"Bengaluru",3,6,190,"machine learning",9
13478,"5-8 yrs",NA,"Bengaluru",15,25,261,"data science",5
13480,"2-7 yrs","analytics","Gurgaon",15,25,77,"analytics",1
13480,"2-7 yrs","analytics","Gurgaon",15,25,77,"machine learning",9
13480,"2-7 yrs","analytics","Gurgaon",15,25,77,"big data",2
13487,"10-15 yrs","analytic","Pune",10,15,3238,"data science",5
13488,"1-4 yrs","Analytics","Bengaluru",6,10,314,"sql",19
13488,"1-4 yrs","Analytics","Bengaluru",6,10,314,"python",16
13488,"1-4 yrs","Analytics","Bengaluru",6,10,314,"analytics",1
13488,"1-4 yrs","Analytics","Bengaluru",6,10,314,"machine learning",9
13489,"12-15 yrs","Analytics","Bengaluru",6,10,2792,"hadoop",8
13493,"3-6 yrs","Analytics","Delhi NCR, Noida",10,15,1969,"sql",19
13493,"3-6 yrs","Analytics","Delhi NCR, Noida",10,15,1969,"analytics",1
13494,"2-4 yrs",NA,"Gurgaon",6,10,2042,"python",16
13503,"10-15 yrs","Analytics","Mumbai",25,50,153,"big data",2
13509,"3-5 yrs",NA,"Bengaluru(Hebbal)",0,3,1277,"python",16
13514,"6-10 yrs","Analytics","Gurgaon, Gurugram",25,50,1988,"analytics",1
13530,"5-8 yrs","analytics","Gurgaon",6,10,671,"data science",5
13534,"2-5 yrs","analytics","Delhi NCR",15,25,287,"python",16
13534,"2-5 yrs","analytics","Delhi NCR",15,25,287,"r",17
13534,"2-5 yrs","analytics","Delhi NCR",15,25,287,"hadoop",8
13534,"2-5 yrs","analytics","Delhi NCR",15,25,287,"analytics",1
13545,"8-12 yrs","Analytics","Pune",25,50,4904,"analytics",1
13546,"4-9 yrs","Analytics","Gurgaon",15,25,752,"data science",5
13546,"4-9 yrs","Analytics","Gurgaon",15,25,752,"sql",19
13546,"4-9 yrs","Analytics","Gurgaon",15,25,752,"machine learning",9
13546,"4-9 yrs","Analytics","Gurgaon",15,25,752,"r",17
13546,"4-9 yrs","Analytics","Gurgaon",15,25,752,"python",16
13548,"3-5 yrs","Analytics","Hyderabad",6,10,1695,"marketing automation",11
13554,"4-8 yrs",NA,"Gurgaon, Gurugram",15,25,1584,"big data",2
13554,"4-8 yrs",NA,"Gurgaon, Gurugram",15,25,1584,"python",16
13554,"4-8 yrs",NA,"Gurgaon, Gurugram",15,25,1584,"hadoop",8
13559,"10-14 yrs",NA,"Bengaluru",15,25,3986,"sql",19
13561,"3-8 yrs",NA,"Pune",15,25,4904,"machine learning",9
13561,"3-8 yrs",NA,"Pune",15,25,4904,"data science",5
13564,"2-5 yrs","Analytics","Bengaluru",6,10,1526,"analytics",1
13565,"5-8 yrs",NA,"Chennai",6,10,1173,"big data",2
13568,"5-10 yrs",NA,"Mumbai",15,25,3803,"data science",5
13569,"15-20 yrs","Analytics","Bengaluru, Mumbai",25,50,2621,"analytics",1
13574,"4-8 yrs","Analytics","Pune",15,25,3612,"machine learning",9
13581,"3-7 yrs","Analytics","Delhi NCR",6,10,2445,"sql",19
13589,"8-13 yrs",NA,"Pune",15,25,2809,"hadoop",8
13590,"2-4 yrs",NA,"Singapore",10,15,2814,"marketing automation",11
13595,"10-15 yrs","Analytics","Bengaluru",15,25,4822,"analytics",1
13597,"2-5 yrs","Analytics","Gurgaon",6,10,190,"sql",19
13597,"2-5 yrs","Analytics","Gurgaon",6,10,190,"python",16
13603,"12-15 yrs",NA,"Bengaluru",25,50,3010,"hadoop",8
13603,"12-15 yrs",NA,"Bengaluru",25,50,3010,"big data",2
13610,"5-10 yrs",NA,"Bengaluru",10,15,4580,"natural language processing",14
13610,"5-10 yrs",NA,"Bengaluru",10,15,4580,"machine learning",9
13610,"5-10 yrs",NA,"Bengaluru",10,15,4580,"hadoop",8
13614,"4-9 yrs",NA,"Bengaluru",10,15,2973,"r",17
13614,"4-9 yrs",NA,"Bengaluru",10,15,2973,"sql",19
13615,"6-10 yrs","Analytics","Gurgaon",25,50,2549,"r",17
13615,"6-10 yrs","Analytics","Gurgaon",25,50,2549,"python",16
13622,"1-2 yrs","Analytics","Delhi NCR, Bengaluru, Gurgaon",10,15,1970,"sql",19
13622,"1-2 yrs","Analytics","Delhi NCR, Bengaluru, Gurgaon",10,15,1970,"big data",2
13622,"1-2 yrs","Analytics","Delhi NCR, Bengaluru, Gurgaon",10,15,1970,"hadoop",8
13629,"2-6 yrs","Analytics","Mumbai",6,10,4449,"r",17
13637,"8-13 yrs","Analytics","Mumbai",10,15,1700,"analytics",1
13639,"0-2 yrs",NA,"Mumbai(Mindspace)",0,3,4487,"sql",19
13642,"2-6 yrs",NA,"Chennai",6,10,1001,"python",16
13643,"2-7 yrs",NA,"Hyderabad",10,15,935,"hadoop",8
13644,"14-15 yrs","Analytics","Bengaluru",25,50,3676,"big data",2
13645,"2-5 yrs","Analytics","Bengaluru",6,10,493,"machine learning",9
13645,"2-5 yrs","Analytics","Bengaluru",6,10,493,"analytics",1
13649,"5-10 yrs","analytics","Mumbai",3,6,1831,"analytics",1
13653,"15-25 yrs","Analytics","Bengaluru",25,50,4459,"analytics",1
13673,"3-7 yrs","Analytics","Noida",3,6,4877,"analytics",1
13673,"3-7 yrs","Analytics","Noida",3,6,4877,"machine learning",9
13675,"2-5 yrs",NA,"Bengaluru",6,10,3319,"hadoop",8
13675,"2-5 yrs",NA,"Bengaluru",6,10,3319,"python",16
13679,"3-5 yrs",NA,"Mumbai",10,15,3968,"natural language processing",14
13679,"3-5 yrs",NA,"Mumbai",10,15,3968,"machine learning",9
13679,"3-5 yrs",NA,"Mumbai",10,15,3968,"python",16
13680,"4-8 yrs","Analytics","Bengaluru",10,15,4822,"analytics",1
13681,"6-8 yrs","Analytics","Delhi NCR, Mumbai, Bengaluru",15,25,3931,"r",17
13685,"10-20 yrs","analytics","Mumbai, Navi Mumbai",25,50,4073,"analytics",1
13686,"3-8 yrs","analytics","Gurgaon, Gurugram",6,10,1616,"r",17
13695,"6-10 yrs","Analytics","Gurgaon",25,50,334,"python",16
13701,"6-11 yrs",NA,"Mumbai",10,15,1498,"data science",5
13703,"1-5 yrs","Analytics","Delhi NCR, Gurgaon",15,25,2574,"analytics",1
13714,"2-5 yrs","Analytics","Bengaluru",3,6,190,"python",16
13714,"2-5 yrs","Analytics","Bengaluru",3,6,190,"analytics",1
13714,"2-5 yrs","Analytics","Bengaluru",3,6,190,"machine learning",9
13719,"10-12 yrs",NA,"Bengaluru",10,15,853,"machine learning",9
13719,"10-12 yrs",NA,"Bengaluru",10,15,853,"python",16
13719,"10-12 yrs",NA,"Bengaluru",10,15,853,"r",17
13721,"4-6 yrs","Analytics","Bengaluru",6,10,4050,"python",16
13722,"2-7 yrs",NA,"Delhi NCR(New Moti Nagar)",0,3,4585,"team leading",20
13727,"3-7 yrs",NA,"Kannur, Kozhikode",6,10,2830,"marketing automation",11
13735,"6-9 yrs",NA,"Mumbai(Charni Road)",6,10,3658,"big data",2
13737,"2-5 yrs",NA,"Chennai",6,10,190,"sql",19
13740,"3-7 yrs",NA,"Delhi",10,15,2894,"marketing automation",11
13741,"10-15 yrs","Analytics","Bengaluru",15,25,3937,"analytics",1
13742,"5-7 yrs","Analytics","Delhi NCR, Bengaluru",10,15,1969,"sql",19
13742,"5-7 yrs","Analytics","Delhi NCR, Bengaluru",10,15,1969,"r",17
13742,"5-7 yrs","Analytics","Delhi NCR, Bengaluru",10,15,1969,"analytics",1
13742,"5-7 yrs","Analytics","Delhi NCR, Bengaluru",10,15,1969,"model development",13
13742,"5-7 yrs","Analytics","Delhi NCR, Bengaluru",10,15,1969,"machine learning",9
13753,"8-13 yrs",NA,"Chennai",10,15,4370,"hadoop",8
13754,"2-5 yrs",NA,"Noida",10,15,1993,"natural language processing",14
13758,"1-5 yrs","Analytics","Gurgaon",6,10,190,"analytics",1
13759,"8-12 yrs",NA,"Delhi NCR",10,15,2906,"model development",13
